name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
queens,3/20/2021,5,-8.9,-2.7,3.2,-14.9,-7.2,-10,58.4,0,0,0,,4.8,16.4,37.1,20.5,241.1,1022.8,33.4,24,213.9,18.5,8,,2021-03-20T07:14:57,2021-03-20T19:25:31,0.23,Partially cloudy,Partly cloudy throughout the day.,snow,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,3/21/2021,11,-1.1,4.8,11,-4.7,2,-4.1,55,0,0,0,,0,11,36.9,22.3,234.7,1028,40.3,24,234.2,20.4,9,,2021-03-21T07:13:00,2021-03-21T19:26:52,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,3/22/2021,12.9,2.9,7.1,12.9,-1.6,4.5,-4,47,0,0,0,,0,6.4,33.5,22.2,238.7,1026,1.1,24,243.4,20.9,9,,2021-03-22T07:11:03,2021-03-22T19:28:13,0.3,Clear,Clear conditions throughout the day.,clear-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,3/23/2021,12.9,2,7.1,12.9,-1.9,4.7,-3.9,46.5,0,0,0,,1.5,5.9,35.3,23.6,221.8,1024.7,35.5,24,231.7,20,9,,2021-03-23T07:09:06,2021-03-23T19:29:34,0.33,Partially cloudy,Partly cloudy throughout the day.,snow,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,3/24/2021,14.7,3,7.7,14.7,-0.6,5.6,3,75,0,0,0,,0,4.5,,17.5,201.7,1024.3,72.6,21.9,216.9,18.7,7,,2021-03-24T07:07:10,2021-03-24T19:30:55,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,3/25/2021,13.9,3.9,7.9,13.9,1.3,6.2,4.4,79.8,0,0,0,,0,2.7,38.9,23.8,187.3,1020.4,85.7,24,148.3,12.6,7,,2021-03-25T07:05:13,2021-03-25T19:32:16,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,3/26/2021,12.9,1.9,8.3,12.9,-2.9,6.2,8,97.8,29.394,100,37.5,"rain,snow",0,1.1,44.3,24,168.5,1008.2,98.3,11.3,65.3,5.4,4,,2021-03-26T07:03:16,2021-03-26T19:33:37,0.43,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,3/27/2021,1,-3,-1.3,-4.2,-10.2,-8.3,-2.6,90.8,9.546,100,45.83,"rain,snow",0.2,1.2,70.5,50.9,9.7,1010,100,6,82.6,7,3,,2021-03-27T07:01:19,2021-03-27T19:34:57,0.46,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,3/28/2021,1,-3.1,-1.4,-3,-7.6,-5.7,-5.6,73.6,0.001,100,4.17,"rain,snow",0.1,1.2,50.3,35.3,142,1025,100,24,124.5,10.8,5,,2021-03-28T06:59:23,2021-03-28T19:36:18,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"CWBK,71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,3/29/2021,9,0,4.6,6,-7.7,-0.9,2.9,89.2,9.121,100,70.83,"rain,snow",0,0.6,73.3,49.9,206,993.1,93.2,17.2,87.7,7.4,5,,2021-03-29T06:57:26,2021-03-29T19:37:39,0.53,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,3/30/2021,5.1,-4,0,3.2,-10.6,-5.1,-9.7,49.9,0,0,0,,0,0.3,67.2,40.2,276.4,1023.3,28.6,24,243.7,21.2,8,,2021-03-30T06:55:30,2021-03-30T19:38:59,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,3/31/2021,15.9,0.8,6.9,15.9,-4.4,4.1,-0.1,61.7,0,0,0,,0,0.3,42.5,31.5,183.7,1023.4,58.8,24,244.3,21.1,9,,2021-03-31T06:53:34,2021-03-31T19:40:19,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/1/2021,14.8,7,10.4,14.8,4.1,9.1,8.8,90.2,8.131,100,33.33,rain,0,0.3,64,46.4,159.7,1009.8,100,20.4,75,6.5,4,,2021-04-01T06:51:38,2021-04-01T19:41:40,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,4/2/2021,11.1,-1,2.6,11.1,-5.1,-0.5,2.2,97.8,4.046,100,37.5,"rain,snow",1.7,0.8,35.3,27.4,354.8,1011,99.6,11.5,45.2,4,2,,2021-04-02T06:49:43,2021-04-02T19:43:00,0.67,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/3/2021,-0.1,-2.1,-1.3,-1,-8.1,-5.7,-3.1,87.8,3.405,100,12.5,"rain,snow",1,2.4,36.7,22.4,355.9,1019.5,97.6,17.8,69,6,4,,2021-04-03T06:47:48,2021-04-03T19:44:20,0.7,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,4/4/2021,1.9,-2,-0.4,-2.3,-9.7,-6.3,-0.8,97.6,18.031,100,54.17,"rain,snow",0,0.5,61.2,36.6,6.4,1009.7,100,7.6,34.4,3.1,1,,2021-04-04T06:45:53,2021-04-04T19:45:41,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/5/2021,8.9,0.7,4.1,5.5,-4.2,0.9,3.1,93.7,0.515,100,4.17,rain,0,0.1,38.8,27.5,24.5,1004.2,91.7,18.4,120.2,10.5,6,,2021-04-05T06:43:59,2021-04-05T19:47:01,0.77,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/6/2021,6.8,0.8,2.6,3.8,-2.6,-0.7,2.1,97,0.002,100,8.33,"rain,snow",0,0,33.5,20.4,352.9,1008.1,96.5,8.2,218.2,19,8,,2021-04-06T06:42:05,2021-04-06T19:48:21,0.81,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/7/2021,7.8,-0.1,2,4.5,-4.9,-2,1.8,98.8,0.258,100,4.17,"rain,snow",0,0,35.3,23.7,356.1,1013.1,98.1,1.9,172.7,14.7,7,,2021-04-07T06:40:11,2021-04-07T19:49:41,0.84,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,4/8/2021,9.7,1,3.6,6.8,-3.5,-0.4,2.1,90.8,0,0,0,,0,0,37.1,29,358.9,1018,82.5,15.7,248.2,21.3,9,,2021-04-08T06:38:18,2021-04-08T19:51:01,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/9/2021,11.9,0.9,5.3,11.9,-3.7,2.7,1.8,80,0,0,0,,0,0,31.6,20.6,344.9,1018.9,68.9,24,264.5,22.6,10,,2021-04-09T06:36:25,2021-04-09T19:52:21,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/10/2021,3.9,-2,1.2,-0.1,-6,-2.8,-2.6,76.5,0,0,0,,0,0,40.4,25.7,357.1,1015.9,48.4,24,225.7,19.5,9,,2021-04-10T06:34:33,2021-04-10T19:53:42,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/11/2021,3.8,-3,0.8,-1.1,-7.6,-4.1,-1.5,85.6,0,0,0,,0,0,49.6,35.9,327.2,1007.9,65.7,14.1,164.5,14.2,6,,2021-04-11T06:32:42,2021-04-11T19:55:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/12/2021,4.8,1,2.5,0.7,-4.9,-2.7,1.5,93.4,0.172,100,4.17,rain,0,0,53.2,35.1,12.7,1010.9,89,10,187.6,16.2,9,,2021-04-12T06:30:51,2021-04-12T19:56:22,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/13/2021,4,1,2.3,-2,-5,-3.7,0.8,89.7,0,0,0,,0,0,63.8,42.2,14.2,1013.4,99.5,11.3,137.2,12,5,,2021-04-13T06:29:01,2021-04-13T19:57:42,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/14/2021,4.9,-1,2.4,-0.2,-4.5,-2.7,-0.2,83.6,0,0,0,,0,0,51.3,34.8,20.9,1015.5,90,19.4,228.8,19.9,8,,2021-04-14T06:27:11,2021-04-14T19:59:02,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,4/15/2021,6.8,-2,1.8,2.7,-5.7,-2.2,-0.8,84.2,0,0,0,,0,0,41.8,31.2,16.5,1014.1,38.3,22.1,274.4,23.7,9,,2021-04-15T06:25:22,2021-04-15T20:00:22,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/16/2021,8.5,-3.9,2.4,5.2,-3.9,-0.4,-1.1,80,0,0,0,,0,0,38.9,26.5,86.1,1014.4,66.4,24,244.7,21.1,9,,2021-04-16T06:23:34,2021-04-16T20:01:42,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/17/2021,3.9,1,2.2,-0.2,-4.5,-2.6,0.7,90.6,4.997,100,25,"rain,snow",0,0,42.5,25.3,61.3,1009,100,18.4,49.4,4.3,2,,2021-04-17T06:21:47,2021-04-17T20:03:02,0.18,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/18/2021,3,0,1.5,-2,-6,-3.9,1.2,98,12.125,100,62.5,"rain,snow",1.3,0.7,44.1,34,8.2,1000.7,97.9,8.9,69.1,5.9,3,,2021-04-18T06:20:00,2021-04-18T20:04:22,0.22,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/19/2021,7,0,3,3.8,-6.4,-1.2,1.3,89.7,6.144,100,54.17,"rain,snow",0.2,0.8,43.9,29.2,320.4,1003.8,97.1,13,120.5,10.6,4,,2021-04-19T06:18:14,2021-04-19T20:05:42,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/20/2021,9.9,2,5,9.1,-2.9,2.2,2.9,87.4,0,0,0,,0,0,42.5,21.7,3.4,1009.4,88.8,15.7,195.3,16.9,6,,2021-04-20T06:16:29,2021-04-20T20:07:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/21/2021,16.5,4.1,9.7,16.5,0.6,8.5,2.5,62.5,0,0,0,,0,0,45.9,35,190.1,1009.3,83.7,24,223.7,19.1,10,,2021-04-21T06:14:45,2021-04-21T20:08:22,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/22/2021,14.1,1,8.1,14.1,-5.3,5,4.4,78.3,0.724,100,20.83,"rain,snow",0,0,67.7,44.5,182.3,991.9,88.7,24,162.1,14.2,8,,2021-04-22T06:13:02,2021-04-22T20:09:41,0.35,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/23/2021,4.8,-0.1,1.9,0.8,-7.2,-3.9,-2.7,72,1.794,100,12.5,"rain,snow",0,0,63,46,228.2,994.1,93.1,18.2,122,10.6,5,,2021-04-23T06:11:20,2021-04-23T20:11:01,0.38,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,rain,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,4/24/2021,10,1.8,6.2,7.5,-1,3.7,-1.2,61,0,0,0,,0,0,42.5,29.1,290.1,1002.9,50,24,302.8,26.3,10,,2021-04-24T06:09:39,2021-04-24T20:12:21,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/25/2021,19.8,2.1,10.2,19.8,-1.6,9,0.9,56.5,0,0,0,,0,0,41,29.5,163.9,1010.5,51.3,24,264.2,22.8,10,,2021-04-25T06:07:59,2021-04-25T20:13:40,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/26/2021,10.9,6,7.8,10.9,2.4,5,6.5,91.6,17.533,100,50,rain,0,0,44.1,33,274.9,997.8,98.5,17.1,163.8,14.2,8,,2021-04-26T06:06:20,2021-04-26T20:14:59,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,4/27/2021,6,2.8,4,2.8,-1.4,0.4,3.2,94.6,2.696,100,33.33,rain,0,0,33.5,20.8,242.5,1001.8,100,17,117,10.1,5,,2021-04-27T06:04:43,2021-04-27T20:16:19,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/28/2021,9.9,3,6.2,8.7,-0.3,4.2,3.8,85.5,0,0,0,,0,0,,18.1,320.1,1008.9,94.3,23.3,121.8,10.3,5,,2021-04-28T06:03:06,2021-04-28T20:17:38,0.55,Overcast,Cloudy skies throughout the day.,cloudy,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/29/2021,14.6,1,7.6,14.6,-0.3,6.9,2.3,71.8,0,0,0,,0,0,35.1,29.1,70.1,1008.6,63.3,24,289.5,24.9,10,,2021-04-29T06:01:30,2021-04-29T20:18:56,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,4/30/2021,8,3.2,5.6,5.8,-2.5,2.1,3.9,89.3,14.621,100,50,rain,0,0,50,33.3,55.9,992.4,98.6,15.5,40.5,3.4,2,,2021-04-30T05:59:56,2021-04-30T20:20:15,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,5/1/2021,8.9,2,4.9,6.3,-4.3,0.6,3.1,88.7,4.412,100,54.17,rain,0,0,68.5,41.8,338.1,988.1,90.8,16.4,165.5,14.3,8,,2021-05-01T05:58:23,2021-05-01T20:21:34,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/2/2021,11.9,4,7.8,11.9,0.1,5.6,-1,54.5,0,0,0,,0,0,56.7,36.6,238.5,999.4,76.4,24,248.8,21.7,10,,2021-05-02T05:56:52,2021-05-02T20:22:52,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/3/2021,12.9,2.1,7.6,12.9,-2.1,5.1,-2.5,50.3,0,0,0,,0,0,45.4,31.1,276.4,1005.5,43.5,24,319.4,27.6,10,,2021-05-03T05:55:21,2021-05-03T20:24:10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/4/2021,11.9,3,7.6,11.9,1.1,6,-0.9,56.4,0,0,0,,0,0,,18.6,340.5,1012.1,42.9,24,336.8,29.1,10,,2021-05-04T05:53:52,2021-05-04T20:25:27,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/5/2021,12.8,0,7,12.8,-3.5,5.5,0.8,66,0,0,0,,0,0,35.3,20.5,50.8,1012.9,72.3,24,263.5,22.7,10,,2021-05-05T05:52:25,2021-05-05T20:26:45,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/6/2021,7,3,5.2,5.9,-1.9,1.7,4.2,93.7,17.096,100,62.5,rain,0,0,40.5,25.6,79.7,1003.9,99.3,10.5,68.9,5.9,2,,2021-05-06T05:50:59,2021-05-06T20:28:02,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/7/2021,5.9,1,3.5,3.1,-3,-0.1,1.6,88.2,0,0,0,,0,0,35.3,23.6,322,1013.1,95.1,20.5,113.4,9.6,3,,2021-05-07T05:49:34,2021-05-07T20:29:18,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/8/2021,4,-0.2,2,-1.3,-5.3,-3.3,1.9,99,0.704,100,25,rain,0,0,72,51.6,32.7,1008.7,98.2,5,43.5,3.8,2,,2021-05-08T05:48:11,2021-05-08T20:30:34,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/9/2021,6.1,1.9,4,2.1,-4.8,-1.2,2.1,88.7,7.528,100,33.33,rain,0,0,62,44.3,323.6,999.5,89.6,14.1,199.9,17.2,7,,2021-05-09T05:46:50,2021-05-09T20:31:50,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/10/2021,11.8,1.1,6.6,11.8,-1.2,5.2,1.2,70.6,0,0,0,,0,0,29.5,18.2,339.7,1010.2,54.8,23.9,322,28,10,,2021-05-10T05:45:30,2021-05-10T20:33:05,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,5/11/2021,11.9,0,6.7,11.9,-2.5,5.9,1.2,71,0.172,100,4.17,rain,0,0,,23.2,44.7,1011.6,62.4,24,300.5,25.9,10,,2021-05-11T05:44:12,2021-05-11T20:34:20,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/12/2021,7.9,2,5,5.4,-0.2,2.3,3,87.3,5.649,100,37.5,rain,0,0,33.5,20.6,21,1011.8,82.5,22.4,160.9,13.9,6,,2021-05-12T05:42:55,2021-05-12T20:35:34,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/13/2021,13,1.9,7.4,13,-1,5.5,1.3,67.8,0,0,0,,0,0,35.3,28.6,295.1,1015.3,50.4,24,281.2,24.3,10,,2021-05-13T05:41:40,2021-05-13T20:36:47,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/14/2021,13.9,3,8.4,13.9,1.8,7.6,1.9,64.7,0,0,0,,0,0,36.9,25.9,351.2,1015.9,51.3,24,247.7,21.3,9,,2021-05-14T05:40:27,2021-05-14T20:38:00,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/15/2021,14.7,1.1,8.8,14.7,1.1,8.2,0.7,60.3,0,0,0,,0,0,29.5,20,347.6,1022.4,57.2,24,255.7,22.1,8,,2021-05-15T05:39:16,2021-05-15T20:39:12,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/16/2021,16.7,6.8,10.6,16.7,4,9.4,3.8,64.1,0.344,100,4.17,rain,0,0,33.4,22.3,88.2,1025.2,49.8,24,351.1,30.3,10,,2021-05-16T05:38:06,2021-05-16T20:40:23,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,5/17/2021,17.9,5,11.2,17.9,2.5,10.3,7,77.9,0,0,0,,0,0,35.3,23.6,90.3,1025.1,55.9,24,362.6,31.4,10,,2021-05-17T05:36:59,2021-05-17T20:41:34,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/18/2021,17,5.1,11.6,17,5.1,11.5,9.1,86,6.586,100,12.5,rain,0,0,37.1,22.3,172.6,1019.6,79.5,23.8,172.8,14.9,8,,2021-05-18T05:35:53,2021-05-18T20:42:44,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"CWBK,71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,5/19/2021,10.8,6,7.9,10.8,3.3,5.9,7,94.7,0.172,100,4.17,rain,0,0,38.9,22.1,338.2,1023.5,98.6,14.6,110.7,9.5,4,,2021-05-19T05:34:49,2021-05-19T20:43:53,0.25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,5/20/2021,17,4,9.8,17,1.2,9.3,7.1,84.8,0,0,0,,0,0,,16.3,173.7,1032.2,62.7,18.8,263.3,22.8,10,,2021-05-20T05:33:48,2021-05-20T20:45:01,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/21/2021,23.1,9.8,16.2,23.1,7,15.8,8.1,61.8,0,0,0,,0,0,40.7,28.3,211.1,1028.9,40,24,363,31.5,10,,2021-05-21T05:32:48,2021-05-21T20:46:07,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/22/2021,14.8,10,12.5,14.8,6.6,12.2,9.4,83.1,15.854,100,37.5,rain,0,0,46.7,31.9,211.9,1017.8,96.2,17.6,67.3,5.8,2,,2021-05-22T05:31:50,2021-05-22T20:47:13,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/23/2021,16.1,5,10.9,16.1,0.5,9.4,9.5,91.6,14.18,100,33.33,rain,0,0,64.4,36.6,284.8,1006.3,92.4,17.9,115.7,10,6,,2021-05-23T05:30:55,2021-05-23T20:48:18,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/24/2021,10.8,2.8,7.2,10.8,-0.2,4.5,0.4,63.9,0,0,0,,0,0,40.4,27.6,348.7,1020.8,27.8,24,356.1,30.8,10,,2021-05-24T05:30:01,2021-05-24T20:49:22,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/25/2021,17.9,7.9,12.3,17.9,4.6,11.1,6.2,66.6,0,0,0,,0,0,62.9,36.9,226.5,1015.7,72.6,24,329.9,28.6,10,,2021-05-25T05:29:10,2021-05-25T20:50:25,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/26/2021,25.8,11,17.3,25.8,11,17.3,12.5,75,0.687,100,4.17,rain,0,0,48.1,29.3,222.6,1008.3,68.1,23.7,324.8,27.9,10,,2021-05-26T05:28:20,2021-05-26T20:51:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/27/2021,19,7,13.7,19,3.8,13.2,9,74.5,0.014,100,4.17,rain,0,0,52.9,31.8,288.4,1005.7,79.3,24,169.5,14.5,6,,2021-05-27T05:27:33,2021-05-27T20:52:26,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,5/28/2021,10.8,4,6.6,10.8,0.7,4,-2.8,52,0,0,0,,0,0,43.7,25.6,308.6,1015.2,58.5,24,348,30.4,10,,2021-05-28T05:26:49,2021-05-28T20:53:25,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/29/2021,10,3.1,7.3,10,1.8,5.9,0.2,61.6,0,0,0,,0,0,,16.4,37.4,1023.2,88.2,24,191.9,16.6,8,,2021-05-29T05:26:06,2021-05-29T20:54:22,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,5/30/2021,12,1,7.8,12,-1.7,6.7,2.6,70.9,0,0,0,,0,0,31.7,23.9,36.2,1030.2,82.3,24,264.7,22.8,9,,2021-05-30T05:25:26,2021-05-30T20:55:18,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
